388	2022	8	8	23	0	5.5
388	2022	8	8	23	10	6.5
388	2022	8	8	23	20	7.5
388	2022	8	8	23	30	5.0
388	2022	8	8	23	40	0.5
388	2022	8	8	23	50	2.0
