128	2022	9	5	12	0	12.0
128	2022	9	5	12	10	2.0
128	2022	9	5	12	20	15.0
128	2022	9	5	12	30	24.5
128	2022	9	5	12	40	16.0
128	2022	9	5	12	50	23.0
