15	2020	9	2	15	1	15.5
15	2020	9	2	15	11	12.5
15	2020	9	2	15	21	14.0
15	2020	9	2	15	31	12.0
15	2020	9	2	15	41	13.0
15	2020	9	2	15	51	11.5
